"review_title","review_text","review_star","date","author","page"
"Smart Home","I got this to control my tv with the sound of my voice ""Hey Google, play The Office on the tv"" has been the best purchase of the year. just wish it could voice control Hulu as well. the fact it can hook up to my phone and make my phone the remote is another cool feature.","5.0 out of 5 stars","Reviewed in the United States on November 5, 2019","Shane Victorino",203
"Runs Emby","It runs Emby flawlessly. That's all I needed it to do. I might switch to something with its own remote later on though because using my phone as a remote is kind of lacking.","5.0 out of 5 stars","Reviewed in the United States on January 12, 2021","Marnatee",203
"Too Unstable","LAST UPDATE 2-25-2021 - Frustrated near the point of insanity, I gave up, returned it. Amazon was great trying to help. I could NOT get the dongle to stop disconnecting. If there is something I did not try over 2 months, I don't know what I missed. I finally used software to tell me what everything in my network was doing. The problem was never my phone, never my router, never band width, I finally caught the dongle disconnecting and got confirmation. I ordered an MHL ($18) and hardwired my needs with USBC from my phone to HDMI plugged into my monitor. Time to open package and download app 1.5 minutes. Total set up time 22 seconds. End result ... PERFECT. All I ever wanted was to monitor an outdoor security camera. I have my tablet sitting next to my monitor 10 feet away from me so no cable is running across the floor. Everything is hidden behind the monitor. I use my phone, which is also WIFI connected to the outdoor camera as is my tablet is, to manipulate the camera. It all works flawlessly, and the picture on the monitor is radically great (HDMI quality). Oh what a relief it is!UPDATE 2-8-2021: Final chapter, problem solved but I don't like it:Disconnects continued. Tired of messing with this I set up the MOST IDEAL SETUP and tested to see if I could make this dongle work under the most optimum conditions possible. I moved my router, my phone, and this dongle attached to the monitor I was casting to, to TOUCHING distance apart. Literally in a neat pile touching each other. The disconnects finally stopped. I bought a 10 foot HDMI cord (not happy I had to), and relocated my router to a new but equally as powerful location as the former. I ran the HDMI cable from the monitor connection to my router, and DUCT TAPED this dayme dongle to the side of it!!!!! No more disconnects. Folks, I have EIGHTEEN WIFI devices, indoor and out, some 6 times as far from my router as this dongle was, and not a single one has ever spontaneously disconnected. If you say you never had this problem, I believe you, but I can conclude nothing other than MY dongles were lame. Didn't expect this from a Google product.UPDATE: 2-3-2021: I read a comment on another forum that if you just can't figure out the disconnects, it just might be the dongle itself is defective (duh... why didn't I go there?). I asked Amazon to send me a replacement so I could test that. They had one on my door step 10 hours later (Amazon is so great in so many ways). I installed the new dongle. It has been connected for 6 consecutive hours (last thing last evening the old one was disconnecting every few minutes). If this dongle goes a few weeks without going insane, I'll let you all know.I am giving this one star in all aspects because it is just such a hassle. It works fine for a short time (few days-couple of weeks) then with NO CHANGES made to my network... and I mean NONE...ZERO, this dongle goes into a fit of disconnects, over and over, every few minutes. Google says there are MANY fixes. The one I found that works is to RESET and set up with the Home app AGAIN. That does stop the problem.... for a few days-couple of weeks again. I never have to make any adjustments to any other part of my network. If I had known this was going to need so much dam babysitting I would have never bought it. I have many wireless devices: cameras, smart lights, Nest minis, monitors, head phones, RGBIC strips... blah blah... NOTHING ELSE behaves badly, just this Chromecast DONGLE. NOT-WORTH-IT.","1.0 out of 5 stars","Reviewed in the United States on January 31, 2021","Hoppie",203
"Worth The Buy","I bought the chromecast back when it first came out and it finally gave out on me. Bought this brand new one and it works just like a charm.","5.0 out of 5 stars","Reviewed in the United States on August 6, 2021","Haley Peters",203
"DON'T KNOW YET","IF I EVER GET IT TO CONNECT TO MY TV, I WILL WRITE A REVIEW.","3.0 out of 5 stars","Reviewed in the United States on May 5, 2022","Larry O",204
"Great for apps. that are not on your tv","You have to keep your phone on for the app. to work.Also the app does not stay on the tv for good.You have to keep downloading the app all the time.","4.0 out of 5 stars","Reviewed in the United States on June 13, 2021","Toni A",204
"Works nicely","Perfect for a tv that isn’t a smart TV","5.0 out of 5 stars","Reviewed in the United States on July 14, 2021","Samiee",204
"Simple, but no customization","It could use safe area and PC audio delay controls. As is, Chromecasting to your TV is just a couple clicks in Chrome. It's simple, but it lacks any sort of customizability. There is no real user interface to speak of. Stream quality is good, but audio will be out of sync if you're listening to your PC audio. Boot time is also a bit slow. Chromecast is a fine and simple gadget, but it misses out on some quality of life improvements.","3.0 out of 5 stars","Reviewed in the United States on August 12, 2021","Andrew",204
"Exactly what I needed","Every app that I am able to watch from my iphone is now on my tv. I could not download the apps directly to the tv because I lost my tv remote, which I would need to navigate through the apps and buttons. But!!! This is way better. My phone is always in hand which means the remote is always with me.","5.0 out of 5 stars","Reviewed in the United States on May 14, 2022","T",204
"Disappointed","The instructions said it would stream the Hulu app, but when I set it up it wouldn't stream the Hulu app","1.0 out of 5 stars","Reviewed in the United States on October 31, 2021","Andrew Kendrick",204
